op,dtype,layout,mem,accepted,pcc_or_reason,input_range,pcc,ulp
digamma,bfloat16,rm,height,OK,pass,[0.5..5.0],0.999998,1.000
digamma,bfloat8_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.5..5.0],,
digamma,bfloat4_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.5..5.0],,
digamma,float32,rm,height,OK,pass,[0.5..5.0],1.000000,430.000
digamma,int32,rm,height,OK,fail,[1..49],-0.000000,
digamma,uint32,rm,height,OK,fail,[1..49],,
digamma,uint16,rm,height,OK,fail,[1..49],,
digamma,uint8,rm,height,OK,fail,[1..49],,
digamma,bfloat16,rm,width,OK,pass,[0.5..5.0],0.999998,1.000
digamma,bfloat8_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.5..5.0],,
digamma,bfloat4_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.5..5.0],,
digamma,float32,rm,width,OK,pass,[0.5..5.0],1.000000,600.000
digamma,int32,rm,width,OK,fail,[1..49],-0.000000,
digamma,uint32,rm,width,OK,fail,[1..49],,
digamma,uint16,rm,width,OK,fail,[1..49],,
digamma,uint8,rm,width,OK,fail,[1..49],,
digamma,bfloat16,rm,block,OK,pass,[0.5..5.0],0.999998,1.000
digamma,bfloat8_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.5..5.0],,
digamma,bfloat4_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.5..5.0],,
digamma,float32,rm,block,OK,pass,[0.5..5.0],1.000000,9472.000
digamma,int32,rm,block,OK,fail,[1..49],-0.000000,
digamma,uint32,rm,block,OK,fail,[1..49],,
digamma,uint16,rm,block,OK,fail,[1..49],,
digamma,uint8,rm,block,OK,fail,[1..49],,
divide,bfloat16,tile,dram,OK,pass,[0.1..0.85],0.999996,0.000
divide,bfloat8_b,tile,dram,OK,pass,[0.1..0.85],0.999702,37.000
divide,bfloat4_b,tile,dram,OK,pass,[0.1..0.85],0.943925,
divide,float32,tile,dram,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,tile,dram,OK,pass,[1..49],1.000000,
divide,uint32,tile,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,tile,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,tile,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,bfloat16,tile,l1,OK,pass,[0.1..0.85],0.999997,0.000
divide,bfloat8_b,tile,l1,OK,pass,[0.1..0.85],0.999665,28.000
divide,bfloat4_b,tile,l1,OK,pass,[0.1..0.85],0.950288,
divide,float32,tile,l1,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,tile,l1,OK,pass,[1..49],1.000000,
divide,uint32,tile,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,tile,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,tile,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,bfloat16,tile,height,OK,pass,[0.1..0.85],0.999996,0.000
divide,bfloat8_b,tile,height,OK,pass,[0.1..0.85],0.999645,33.000
divide,bfloat4_b,tile,height,OK,pass,[0.1..0.85],0.951542,
divide,float32,tile,height,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,tile,height,OK,fail,[1..49],1.000000,
divide,uint32,tile,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,tile,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,tile,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,bfloat16,tile,width,OK,pass,[0.1..0.85],0.999996,0.000
divide,bfloat8_b,tile,width,OK,pass,[0.1..0.85],0.999659,59.000
divide,bfloat4_b,tile,width,OK,pass,[0.1..0.85],0.951845,
divide,float32,tile,width,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,tile,width,OK,fail,[1..49],1.000000,
divide,uint32,tile,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,tile,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,tile,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,bfloat16,tile,block,OK,pass,[0.1..0.85],0.999997,0.000
divide,bfloat8_b,tile,block,OK,pass,[0.1..0.85],0.999722,30.000
divide,bfloat4_b,tile,block,OK,pass,[0.1..0.85],0.952015,
divide,float32,tile,block,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,tile,block,OK,pass,[1..49],1.000000,
divide,uint32,tile,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,tile,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,tile,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,bfloat16,rm,dram,OK,pass,[0.1..0.85],0.999997,0.000
divide,bfloat8_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,bfloat4_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,float32,rm,dram,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,rm,dram,OK,pass,[1..49],1.000000,
divide,uint32,rm,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,rm,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,rm,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,bfloat16,rm,l1,OK,pass,[0.1..0.85],0.999997,0.000
divide,bfloat8_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,bfloat4_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,float32,rm,l1,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,rm,l1,OK,pass,[1..49],1.000000,
divide,uint32,rm,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,rm,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,rm,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,bfloat16,rm,height,OK,pass,[0.1..0.85],0.999997,0.000
divide,bfloat8_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,bfloat4_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,float32,rm,height,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,rm,height,OK,fail,[1..49],1.000000,
divide,uint32,rm,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,rm,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,rm,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
divide,bfloat16,rm,width,OK,pass,[0.1..0.85],0.999997,0.000
divide,bfloat8_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,bfloat4_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,float32,rm,width,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,rm,width,OK,pass,[1..49],1.000000,
divide,uint32,rm,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,rm,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,rm,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
divide,bfloat16,rm,block,OK,pass,[0.1..0.85],0.999997,0.000
divide,bfloat8_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,bfloat4_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
divide,float32,rm,block,OK,pass,[0.1..0.85],1.000000,1.000
divide,int32,rm,block,OK,pass,[1..49],1.000000,
divide,uint32,rm,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT32 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint16,rm,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT16 is not supported for binary operation BinaryOpType::DIV",[1..49],,
divide,uint8,rm,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
elu,bfloat16,tile,dram,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,tile,dram,OK,pass,[0.1..0.85],0.999947,7.000
elu,bfloat4_b,tile,dram,OK,pass,[0.1..0.85],0.986551,
elu,float32,tile,dram,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,tile,dram,OK,fail,[1..49],,
elu,uint32,tile,dram,OK,fail,[1..49],,
elu,uint16,tile,dram,OK,pass,[1..49],1.000000,
elu,uint8,tile,dram,OK,fail,[1..49],,
elu,bfloat16,tile,l1,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,tile,l1,OK,pass,[0.1..0.85],0.999944,8.000
elu,bfloat4_b,tile,l1,OK,pass,[0.1..0.85],0.986648,
elu,float32,tile,l1,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,tile,l1,OK,fail,[1..49],,
elu,uint32,tile,l1,OK,fail,[1..49],,
elu,uint16,tile,l1,OK,pass,[1..49],0.999999,
elu,uint8,tile,l1,OK,fail,[1..49],,
elu,bfloat16,tile,height,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,tile,height,OK,pass,[0.1..0.85],0.999926,8.000
elu,bfloat4_b,tile,height,OK,pass,[0.1..0.85],0.987070,
elu,float32,tile,height,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,tile,height,OK,fail,[1..49],,
elu,uint32,tile,height,OK,fail,[1..49],,
elu,uint16,tile,height,OK,pass,[1..49],1.000000,
elu,uint8,tile,height,OK,fail,[1..49],,
elu,bfloat16,tile,width,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,tile,width,OK,pass,[0.1..0.85],0.999925,8.000
elu,bfloat4_b,tile,width,OK,pass,[0.1..0.85],0.986590,
elu,float32,tile,width,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,tile,width,OK,fail,[1..49],,
elu,uint32,tile,width,OK,fail,[1..49],,
elu,uint16,tile,width,OK,pass,[1..49],1.000000,
elu,uint8,tile,width,OK,fail,[1..49],,
elu,bfloat16,tile,block,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,tile,block,OK,pass,[0.1..0.85],0.999918,8.000
elu,bfloat4_b,tile,block,OK,pass,[0.1..0.85],0.987356,
elu,float32,tile,block,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,tile,block,OK,fail,[1..49],,
elu,uint32,tile,block,OK,fail,[1..49],,
elu,uint16,tile,block,OK,pass,[1..49],1.000000,
elu,uint8,tile,block,OK,fail,[1..49],,
elu,bfloat16,rm,dram,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,bfloat4_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,float32,rm,dram,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,rm,dram,OK,fail,[1..49],,
elu,uint32,rm,dram,OK,fail,[1..49],,
elu,uint16,rm,dram,OK,pass,[1..49],1.000000,
elu,uint8,rm,dram,OK,fail,[1..49],,
elu,bfloat16,rm,l1,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,bfloat4_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,float32,rm,l1,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,rm,l1,OK,fail,[1..49],,
elu,uint32,rm,l1,OK,fail,[1..49],,
elu,uint16,rm,l1,OK,pass,[1..49],0.999999,
elu,uint8,rm,l1,OK,fail,[1..49],,
elu,bfloat16,rm,height,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,bfloat4_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,float32,rm,height,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,rm,height,OK,fail,[1..49],,
elu,uint32,rm,height,OK,fail,[1..49],,
elu,uint16,rm,height,OK,pass,[1..49],1.000000,
elu,uint8,rm,height,OK,fail,[1..49],,
elu,bfloat16,rm,width,OK,pass,[0.1..0.85],1.000000,0.000
elu,bfloat8_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,bfloat4_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
elu,float32,rm,width,OK,pass,[0.1..0.85],1.000000,0.000
elu,int32,rm,width,OK,fail,[1..49],,
elu,uint32,rm,width,OK,fail,[1..49],,
elu,uint16,rm,width,OK,pass,[1..49],0.999999,
